institution,project_id,country,title,description,amount_original,original_currency,amount_eur,amount_usd,approval_date,approval_year,closing_date,status,sector,instrument_type,public_private,implementing_entity,source_url,financial_intermediary,guarantee_blended,eu_alignment,humanitarian_dev
EIB,,Serbia,BIB COVID19 RESPONSE SMES & MIDCAPS LOAN,"Dedicated EIB loan in support of SMEs and Mid-Caps in Serbia. As part of the overall response to COVID-19 pandemic, the operation will support Banca Intesa Beograd to finance liquidity needs and eligible investments promoted by Serbian SMEs and Mid-Caps affected by the COVID-19 crisis.",40000000.0,EUR,40000000.0,47308000.0,2021-06-29,2021.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,UCBS COVID-19 RESPONSE SMES & MIDCAPS LOAN,"Dedicated EIB loan in support of SMEs and Mid-Caps in Serbia. As part of the overall response to COVID-19 pandemic, the operation will support UniCredit Bank Serbia to finance liquidity needs and other eligible investments promoted by Serbian SMEs and Mid-Caps affected by the COVID-19 crisis",50000000.0,EUR,50000000.0,59135000.0,2021-06-28,2021.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,COVID-19 SERBIAN GOVERNMENT SUPPORT SMES&MIDCAPS,Loan dedicated to finance small and medium-sized investments and working capital needs of SMEs and Midcaps.  The loan will be part of the Serbian Government's support for SMEs and Midcaps impacted by the COVID-19 crisis.,200000000.0,EUR,200000000.0,236540000.0,2021-06-18,2021.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,AIR TRAFFIC CONTROL UPGRADE,"Implementation of a number of investments across the core range of Air Traffic Control (ATC) Services provided by SMATSA, the Serbia and Montenegro Air Navigation Service Provider (ANSP), in order to improve the reliability and interoperability of the system, increasing  its capacity and improving f",10094000.0,EUR,10094000.0,11938174.0,2021-06-02,2021.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,GAS INTERCONNECTOR NIS-DIMITROVGRAD-BULGARIA,The Project consists of the construction of the Serbian section of a gas interconnector between Serbia and Bulgaria to allow for the transfer of up to 1.8 billion cubic metres of natural gas annually from Bulgaria to Serbia and 0.15 billion cubic meters from Serbia to Bulgaria. The Project will cont,25000000.0,EUR,25000000.0,29567500.0,2021-05-20,2021.0,,Active,energy,loan,public,,,no,no,yes,development
EIB,,Serbia,INTESA LEASING BEOGRAD COVID19SME & MIDCAP LOAN,"Dedicated EIB loan in support of SMEs and Mid-Caps in Serbia. As part of the overall response to COVID-19, the operation will support Intesa Leasing Beograd to facilitate the provision of liquidity to SMEs and Mid-Caps affected by the COVID-19 pandemic.",40000000.0,EUR,40000000.0,45688000.0,2020-12-22,2020.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,PROCREDIT WB COVID19 RESPONSE FOR SMES & MIDCAPS,"Dedicated EIB loan in support of SMEs and Mid-Caps in Serbia, Albania, North Macedonia and Bosnia & Herzegovina. As part of the overall response to Covid-19, the operation will support the financial intermediaries with temporary emergency measures to facilitate the provision of liquidity to SMEs and",20000000.0,EUR,20000000.0,22844000.0,2020-12-17,2020.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,CONNECTED SCHOOLS IN SERBIA,"The operation support the national digital education investment programme (Connected Schools) in Serbia. The project will finance the continuous professional development (training) of teachers in digital skills, the provision of new digital equipment, the upgrade of the academic data network and cen",65000000.0,EUR,65000000.0,74243000.0,2020-11-16,2020.0,,Active,education,loan,public,,,no,no,yes,development
EIB,,Serbia,EBS COVID19 CRISIS RESPONSE FOR SMES&MIDCAPS,Financing to support Serbian SMEs and Mid-Caps affected by the COVID-19 crisis.,30000000.0,EUR,30000000.0,34266000.0,2020-10-21,2020.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,UCBS IMPACT INCENTIVE LOAN FOR SMES & MID-CAPS,A loan facility with UniCredit Bank Srbija A.D. focused on supporting local businesses who commit to generate greater socio-economic impact and sustainable growth in Serbia.,15000000.0,EUR,15000000.0,17133000.0,2020-06-22,2020.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,UCBS IMPACT INCENTIVE LOAN FOR SMES & MID-CAPS,A loan facility with UniCredit Bank Srbija A.D. focused on supporting local businesses who commit to generate greater socio-economic impact and sustainable growth in Serbia.,2000000.0,EUR,2000000.0,2284400.0,2020-06-22,2020.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,CREDIT AGRICOLE LOAN FOR SME&OTHERPRIORITIES III,"Loan for SMEs, with a Mid-Cap tranche, to finance, for at least 70% of the facility amount, eligible investments promoted by SMEs and Mid-Caps operating in the agriculture, manufacturing, and services sectors in Serbia. Up to 30% of the loan amount could be dedicated to eligible projects promoted by",30000000.0,EUR,30000000.0,33585000.0,2019-12-23,2019.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,BELGRADE PALILULA SEWERAGE SYSTEM,"Development of the sewerage system in Palilula Municipality (Belgrade) located at the border of the Sava and Danube rivers with approximately 173,000 inhabitants.   The project will be implemented in the area where there are no systematic sewer network nor wastewater treatment (Banat, a part of Pali",35000000.0,EUR,35000000.0,39182500.0,2019-10-16,2019.0,,Active,water and sanitation,loan,public,,,no,no,yes,development
EIB,,Serbia,E-80 HIGHWAY NIS-MERDARE PHASE I,Construction of 32 km of highway as a first part of the phased construction of the whole missing link between Nis and the border at Merdare.,40600000.0,EUR,40600000.0,45451700.0,2019-09-12,2019.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,E-80 HIGHWAY NIS-MERDARE PHASE I,Construction of 32 km of highway as a first part of the phased construction of the whole missing link between Nis and the border at Merdare.,100000000.0,EUR,100000000.0,111950000.0,2019-09-12,2019.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,MUNICIPAL INFRASTRUCTURE RESILIENCE FRAMEWORK,Framework loan under the Resilience Initiative to support construction of water supply and sewers systems in municipalities impacted by migrants or severe floods crises.,10000000.0,EUR,10000000.0,11195000.0,2019-07-12,2019.0,,Active,water and sanitation,loan,public,,,no,no,yes,development
EIB,,Serbia,MUNICIPAL INFRASTRUCTURE RESILIENCE FRAMEWORK,Framework loan under the Resilience Initiative to support construction of water supply and sewers systems in municipalities impacted by migrants or severe floods crises.,40000000.0,EUR,40000000.0,44780000.0,2019-05-07,2019.0,,Active,water and sanitation,loan,public,,,no,no,yes,development
EIB,,Serbia,PARTNERSHIP FOR LOCAL DEVELOPMENT,Revitalization of public infrastructure in the most deprived and poorest municipalities in the country.,11000000.0,EUR,11000000.0,12314500.0,2019-04-15,2019.0,,Active,social protection,loan,public,,,no,no,yes,development
EIB,,Serbia,PARTNERSHIP FOR LOCAL DEVELOPMENT,Revitalization of public infrastructure in the most deprived and poorest municipalities in the country.,11000000.0,EUR,11000000.0,12314500.0,2019-04-15,2019.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,SERBIAN INLAND WATERWAY INFRASTRUCTURE,"The project consists of several investments in the existing core Trans-European Transport (TEN-T) Rhine-Danube inland waterway network of the Republic of Serbia, along the Danube and Sava rivers, which aim at increasing the capacity and improving the efficiency and the safety of the inland waterway ",100000000.0,EUR,100000000.0,118100000.0,2018-11-23,2018.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,AIR TRAFFIC CONTROL UPGRADE,"Implementation of a number of investments across the core range of Air Traffic Control (ATC) Services provided by SMATSA, the Serbia and Montenegro Air Navigation Service Provider (ANSP), in order to improve the reliability and interoperability of the system, increasing  its capacity and improving f",44100000.0,EUR,44100000.0,52082100.0,2018-04-25,2018.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,ISP LOAN FOR SMES AND OTHER PRIORITIES IV,"Loan for financing SMEs, Mid-Caps and eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection and improvement, industry, health, education and services, and possibly EYET",30000000.0,EUR,30000000.0,35430000.0,2018-02-01,2018.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,RAILWAY NIS-DIMITROVGRAD,Modernization of the existing railway line Nis-Dimitrovgrad (aprox. 96 km) and construction of railway by-pass around Nis (aprox. 22 km).,28375540.0,EUR,28375540.0,33511513.0,2018-01-31,2018.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,RAILWAY NIS-DIMITROVGRAD,Modernization of the existing railway line Nis-Dimitrovgrad (aprox. 96 km) and construction of railway by-pass around Nis (aprox. 22 km).,44666200.0,EUR,44666200.0,52750782.0,2018-01-31,2018.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,RAILWAY NIS-DIMITROVGRAD,Modernization of the existing railway line Nis-Dimitrovgrad (aprox. 96 km) and construction of railway by-pass around Nis (aprox. 22 km).,134000000.0,EUR,134000000.0,158254000.0,2018-01-31,2018.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,EB LOAN FOR SMES MIDCAPS & OTHER PRIORITIES IV,"Loan for financing (i) SMEs and Mid-Caps, in the industry, tourism, agriculture, services sectors and (ii) eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection, indust",30000000.0,EUR,30000000.0,35430000.0,2018-01-25,2018.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,EB LOAN FOR SMES MIDCAPS & OTHER PRIORITIES IV,"Loan for financing (i) SMEs and Mid-Caps, in the industry, tourism, agriculture, services sectors and (ii) eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection, indust",30000000.0,EUR,30000000.0,35430000.0,2018-01-25,2018.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES MIDCAPS & OTHER PRIORITIES IV,"Loan for financing (i) SMEs and Mid-Caps, in the industry, tourism, agriculture, services sectors and (ii) eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection, indust",50000000.0,EUR,50000000.0,59050000.0,2018-01-04,2018.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES MIDCAPS & OTHER PRIORITIES IV,"Loan for financing (i) SMEs and Mid-Caps, in the industry, tourism, agriculture, services sectors and (ii) eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection, indust",20000000.0,EUR,20000000.0,22594000.0,2017-10-17,2017.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES MIDCAPS & OTHER PRIORITIES IV,"Loan for financing (i) SMEs and Mid-Caps, in the industry, tourism, agriculture, services sectors and (ii) eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection, indust",40000000.0,EUR,40000000.0,45188000.0,2017-10-17,2017.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,ISP LOAN FOR SMES AND OTHER PRIORITIES IV,"Loan for financing SMEs, Mid-Caps and eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection and improvement, industry, health, education and services, and possibly EYET",20000000.0,EUR,20000000.0,22594000.0,2017-10-16,2017.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,ISP LOAN FOR SMES AND OTHER PRIORITIES IV,"Loan for financing SMEs, Mid-Caps and eligible projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environmental protection and improvement, industry, health, education and services, and possibly EYET",30000000.0,EUR,30000000.0,33891000.0,2017-10-16,2017.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,CLINICAL CENTERS,"Modernisation, redevelopment and extension of Serbia's tertiary hospital services provided by the Clinical Centres of Belgrade, Nis, Novi Sad and Kragujevac.",50000000.0,EUR,50000000.0,56485000.0,2017-07-12,2017.0,,Active,health,loan,public,,,no,no,yes,development
EIB,,Serbia,PROCREDIT LOAN FOR SME AND OTHER COP OBJECTIVES,"Loan for small and medium-sized projects promtoted by SMEs, Mid-Caps and other private or public sector entities",30000000.0,EUR,30000000.0,33891000.0,2017-06-07,2017.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,RLRS LOAN FOR SMES & OTHER PRIORITIES II,"Loan for financing SMEs and eligible projects promoted by local authorities and final beneficiaries of any size and ownership for investments of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, education and services",20000000.0,EUR,20000000.0,22594000.0,2017-04-07,2017.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,UPGRADING OF JUDICIARY BUILDINGS,Upgrading and modernization of judiciary facilities in Belgrade and throughout the country.,26000000.0,EUR,26000000.0,28779400.0,2016-11-28,2016.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,APEX LOAN FOR SMES AND OTHER PRIORITIES III,"Loan for SMEs with a Mid-Cap tranche for financing projects promoted by SMEs and medium-sized companies, projects promoted by final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, education and services.",150000000.0,EUR,150000000.0,166035000.0,2016-06-13,2016.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES & OTHER PRIORITIES III,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",20000000.0,EUR,20000000.0,22138000.0,2016-04-22,2016.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES & OTHER PRIORITIES III,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",60000000.0,EUR,60000000.0,66570000.0,2015-03-18,2015.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES & OTHER PRIORITIES III,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",20000000.0,EUR,20000000.0,22190000.0,2015-03-18,2015.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,EB LOAN FOR SMES & OTHER PRIORITIES III,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects for at least 70% of the loan amount, as well as small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, envi",50000000.0,EUR,50000000.0,55475000.0,2015-02-20,2015.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,INTESA LOAN FOR SMES & OTHER PRIORITIES III,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",30000000.0,EUR,30000000.0,39855000.0,2014-12-29,2014.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,INTESA LOAN FOR SMES & OTHER PRIORITIES III,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",5000000.0,EUR,5000000.0,6642500.0,2014-12-26,2014.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,CREDIT AGRICOLE LOAN FOR SME&OTHER PRIORITIES II,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",60000000.0,EUR,60000000.0,79710000.0,2014-11-21,2014.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,RLRS LOAN FOR SMES & OTHER PRIORITIES,"Loan for financing SME projects, projects promoted by local authorities and final beneficiaries of any size and ownership for investments of limited scale in the fields of knowledge economy,energy, environment protection, industry, health, education and services.",20000000.0,EUR,20000000.0,26570000.0,2014-10-21,2014.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,APEX LOAN FOR SMES AND OTHER PRIORITIES III,"Loan for SMEs with a Mid-Cap tranche for financing projects promoted by SMEs and medium-sized companies, projects promoted by final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, education and services.",150000000.0,EUR,150000000.0,199215000.0,2013-12-30,2013.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,GREEN FOR GROWTH FUND II,"Increase of EIB investment in the Green for Growth Fund, targeting energy efficiency and smaller renewable energy investments within the South-Eastern Europe region and in the Eastern Neighbourhood region.",2500000.0,EUR,2500000.0,3320250.0,2013-12-03,2013.0,,Active,energy,loan,public,,,no,no,yes,development
EIB,,Serbia,ROAD REHABILITATION AND SAFETY,Rehabilitation and safety improvements of part of the national road network in Serbia.,100000000.0,EUR,100000000.0,132810000.0,2013-11-27,2013.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,CREDIT AGRICOLE LOAN FOR SMES &PRIORITY PROJECTS,"Loan for SMEs with a Mid-Cap tranche for financing projects promoted by SMEs and medium-sized companies, projects promoted by final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, education and services.",5000000.0,EUR,5000000.0,6640500.0,2013-07-30,2013.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,CREDIT AGRICOLE LOAN FOR SMES &PRIORITY PROJECTS,"Loan for SMEs with a Mid-Cap tranche for financing projects promoted by SMEs and medium-sized companies, projects promoted by final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, education and services.",45000000.0,EUR,45000000.0,59764500.0,2013-07-30,2013.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,EFSE III,"Investment in senior A tranche of European Fund for South East Europe (EFSE), which provides financing to micro and small scale enterprises, rural and housing loans through qualified financial intermediaries.",15299878.0,EUR,15299878.0,20319768.0,2013-05-13,2013.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,INTESA SMES AND PRIORITY PROJECTS II,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",5000000.0,EUR,5000000.0,6428000.0,2012-12-20,2012.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,INTESA SMES AND PRIORITY PROJECTS II,"Loan for SMEs with a Mid-cap tranche for financing SME and medium sized companies projects, small and medium scale infrastructure projects promoted by local authorities and final beneficiaries of any size in the fields of knowledge economy, energy, environmental protection, health, education and ser",30000000.0,EUR,30000000.0,38568000.0,2012-12-20,2012.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,RAIFFEISEN SMES PRIORITY PROJECT II,"Loan for SMEs with a Mid-Cap tranche for financing projects promoted by SMEs and medium-sized companies, projects promoted by local authorities and final beneficiaries of any size for investments of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, e",50000000.0,EUR,50000000.0,64280000.0,2012-11-30,2012.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,EB SMES AND PRIORITY PROJECTS II,"Loan for financing small and medium scale projects promoted by SMEs and small Mid-caps, projects promoted by local authorities and final beneficiaries of any size of investment of limited scale in the fields of knowledge economy, energy, environment protection, industry, health, education, and servi",50000000.0,EUR,50000000.0,64280000.0,2012-11-09,2012.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,APEX LOAN FOR SMES AND MID-CAP II,Loan for SMEs with a Mid-cap tranche for financing small and medium scale projects.,100000000.0,EUR,100000000.0,128560000.0,2012-01-23,2012.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,SGRS LOAN SMES & PRIORITY PROJECTS II,"Loan for financing SME projects and small and medium scale projects in the fields of knowledge economy, energy, environmental protection, industry, health, education, and services.",40000000.0,EUR,40000000.0,51424000.0,2012-01-12,2012.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,UPGRADING OF JUDICIARY BUILDINGS,Upgrading and modernization of judiciary facilities in Belgrade and throughout the country.,15000000.0,EUR,15000000.0,20880000.0,2011-10-25,2011.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,PCH LOAN FOR SME AND PRIORITY PROJECTS,"Loan for SMEs, local authorities and small and medium sized investments in i2i, energy, infrastructure, environment, industry, health, education and services (for EPC, SMEs and energy/environment projects promoted by mid-caps and public sector entities).",20000000.0,EUR,20000000.0,27840000.0,2011-06-07,2011.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,APEX LOAN FOR SMES AND MID-CAP II,Loan for SMEs with a Mid-cap tranche for financing small and medium scale projects.,50000000.0,EUR,50000000.0,69600000.0,2011-05-16,2011.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,APEX LOAN FOR SMES AND MID-CAP II,Loan for SMEs with a Mid-cap tranche for financing small and medium scale projects.,100000000.0,EUR,100000000.0,139200000.0,2011-05-16,2011.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,FIAT SMALL CARS SERBIA,"Expansion of existing plant in Kragujevac, Republic of Serbia, with launch of new B low cost car production.",100000000.0,EUR,100000000.0,139200000.0,2011-05-16,2011.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,FIAT SMALL CARS SERBIA,"Expansion of existing plant in Kragujevac, Republic of Serbia, with launch of new B low cost car production.",50000000.0,EUR,50000000.0,69600000.0,2011-05-16,2011.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,FIAT SMALL CARS SERBIA,"Expansion of existing plant in Kragujevac, Republic of Serbia, with launch of new B low cost car production.",200000000.0,EUR,200000000.0,278400000.0,2011-05-16,2011.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,FIAT SMALL CARS SERBIA,"Expansion of existing plant in Kragujevac, Republic of Serbia, with launch of new B low cost car production.",150000000.0,EUR,150000000.0,208800000.0,2011-05-16,2011.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,RAIFFEISEN BEOGRAD SMES PRIORITY LOANS,"Loan for leasing or MLT financing SME projects, small and medium scale infrastructure projects promoted by local authorities and any size industrial investments in the fields of i2i, energy and environmental protection.",25590000.0,EUR,25590000.0,35621280.0,2011-03-07,2011.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,BELGRADE CITY SAVA BRIDGE,"Construction of new Sava bridge and its approach roads in Belgrade, Serbia.",90000000.0,EUR,90000000.0,119313000.0,2010-11-29,2010.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,EPS ELECTRONIC METERS,The project involves the development of a remote reading system within EPS by installing digital electricity meters and replacing existing electromechanical devices in selected customer premises.,40000000.0,EUR,40000000.0,53028000.0,2010-11-29,2010.0,,Active,energy,loan,public,,,no,no,yes,development
EIB,,Serbia,CORRIDOR X (E-80) MOTORWAY PHASE I,Construction of a new approximately 36-km section of motorway on Pan-European Corridor X in Serbia between Prosek (near Nis) and Ciflik (towards the border with Bulgaria).,265000000.0,EUR,265000000.0,351310500.0,2010-11-29,2010.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,BELGRADE BY-PASS,"Construction of a 47 km long by-pass, including 27 km of 2x2 lanes toll motorways and 20 km of 2-lane roads road/motorway on Pan-European Corridor X.",40000000.0,EUR,40000000.0,53028000.0,2010-09-27,2010.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,EFSE II,"Investment in senior A tranche of EFSE, which provides financing to micro and small scale enterprises, rural and housing loans through qualified financial intermediaries.",10212300.0,EUR,10212300.0,13538446.0,2010-07-09,2010.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,SCHOOL MODERNISATION PROGRAMME,The project supports the increase in supply and quality of pre-university education in the Republic of Serbia.,50000000.0,EUR,50000000.0,66285000.0,2010-06-08,2010.0,,Active,education,loan,public,,,no,no,yes,development
EIB,,Serbia,SL LOAN FOR SMES & PRIORITY PROJECTS,"Loan for lease financing SME projects, small and medium scale projects promoted by local authorities and any size investments in the fields of i2i, energy, environmental protection, industry, health and education, and services.",20000000.0,EUR,20000000.0,26514000.0,2010-05-05,2010.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,PUBLIC SECTOR RESEARCH AND DEVELOPMENT,The project concerns a series of investments aimed at revitalising public R&D in Serbia.,200000000.0,EUR,200000000.0,265140000.0,2010-03-04,2010.0,,Active,private sector development,loan,public,,,no,no,yes,development
EIB,,Serbia,BELGRADE URBAN RENEWAL,Programme de réfection d'environ 34 km du réseau des transports urbains (tramway) et de 37 km de routes dans la VIlle de Belgrade.,5327346.0,EUR,5327346.0,7062463.0,2010-03-03,2010.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,SGRS LOAN FOR SMES & PRIORITY PROJECTS,"Loan for financing SME projects, small and medium scale projects promoted by local authorities and any size investments in the fields of i2i, energy, environmental protection, industry, health and education, and services.",20000000.0,EUR,20000000.0,26514000.0,2010-01-27,2010.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,EB LOAN FOR SMES AND PRIORITY PROJECTS,"Loan for financing SME projects, small and medium scale projects promoted by local authorities and any size investments in the fields of i2i, energy, infrastructure, environmental protection, industry, health and education, and services in Serbia.",25000000.0,EUR,25000000.0,33142500.0,2010-01-26,2010.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,PB LOAN FOR SMES & PRIORITY PROJECTS,"Loan for financing SME projects, small and medium scale projects promoted by local authorities and investments of limited scale in the fields of i2i, energy, infrastructure, environmental protection, industry, health and education, and services.",20000000.0,EUR,20000000.0,27896000.0,2009-12-22,2009.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,BELGRADE CITY SAVA BRIDGE,"Construction of new Sava bridge and its approach roads in Belgrade, Serbia.",70000000.0,EUR,70000000.0,97636000.0,2009-12-18,2009.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,RAIFFEISEN BEOGRAD SMES PRIORITY LOANS,"Loan for leasing or MLT financing SME projects, small and medium scale infrastructure projects promoted by local authorities and any size industrial investments in the fields of i2i, energy and environmental protection.",14410000.0,EUR,14410000.0,20099068.0,2009-12-18,2009.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,CORRIDOR X (E-75) MOTORWAY,Construction of a new 75-km section of motorway on Pan-European Corridor X in Serbia between Grabovnica and Levosoje.,384000000.0,EUR,384000000.0,535603200.0,2009-10-23,2009.0,,Active,transport,loan,public,,,no,no,yes,development
EIB,,Serbia,HVB BANK S&M GLOBAL LOAN,"Global loan for financing SMEs, small infrastructure projects done by local authorities, and leasing activities",10000000.0,EUR,10000000.0,13948000.0,2009-07-10,2009.0,,Active,private sector development,loan,private,,,yes,no,yes,development
EIB,,Serbia,EFG BANK AND LEASING LOAN FOR SMES,"Loan for financing SME projects, infrastructure projects promoted by local authorities and any size industrial investments in fields of i2i, energy, environmental protection, health and education.",40000000.0,EUR,40000000.0,55792000.0,2009-06-12,2009.0,,Active,private sector development,loan,private,,,yes,no,yes,development
